S2B_MSIL2A_20180515T112109_18_20,Portugal
S2A_MSIL2A_20170803T094031_65_19,Serbia
S2B_MSIL2A_20180515T112109_0_4,Portugal
S2A_MSIL2A_20170803T094031_48_12,Serbia
S2A_MSIL2A_20180430T094031_46_33,Serbia
S2B_MSIL2A_20180422T093029_24_14,Serbia
S2B_MSIL2A_20180515T112109_20_50,Portugal
S2B_MSIL2A_20171206T094349_76_4,Serbia
S2B_MSIL2A_20171206T094349_46_21,Serbia
S2B_MSIL2A_20170914T093029_58_72,Serbia
S2B_MSIL2A_20171206T094349_89_12,Serbia
S2B_MSIL2A_20180515T112109_68_52,Portugal
S2A_MSIL2A_20171002T094031_52_14,Serbia
S2A_MSIL2A_20180419T101031_69_83,Finland
S2B_MSIL2A_20170817T101019_21_39,Finland
S2B_MSIL2A_20180515T112109_16_87,Portugal
S2B_MSIL2A_20180224T112109_80_42,Portugal
S2B_MSIL2A_20171206T094349_63_20,Serbia
S2B_MSIL2A_20170914T093029_4_6,Serbia
S2A_MSIL2A_20171002T112112_69_21,Portugal
S2B_MSIL2A_20180515T112109_26_38,Portugal
S2A_MSIL2A_20170701T093031_10_10,Finland
S2A_MSIL2A_20180430T094031_52_11,Serbia
S2A_MSIL2A_20170803T094031_60_61,Serbia
S2A_MSIL2A_20180527T093041_3_32,Finland
S2B_MSIL2A_20180515T112109_17_16,Portugal
S2B_MSIL2A_20170709T094029_87_52,Finland
S2B_MSIL2A_20171206T094349_45_32,Serbia
S2B_MSIL2A_20170914T093029_10_13,Serbia
S2A_MSIL2A_20180430T094031_64_28,Serbia
S2B_MSIL2A_20180422T093029_21_21,Serbia
S2A_MSIL2A_20180527T093041_90_10,Finland
S2B_MSIL2A_20180224T112109_9_68,Portugal
S2B_MSIL2A_20180326T112109_14_88,Portugal
S2B_MSIL2A_20180515T112109_44_53,Portugal
S2A_MSIL2A_20171002T094031_88_41,Serbia
S2A_MSIL2A_20171201T112431_67_17,Portugal
S2B_MSIL2A_20180515T112109_79_27,Portugal
S2A_MSIL2A_20170803T094031_72_46,Serbia
S2A_MSIL2A_20171002T094031_59_5,Serbia
S2B_MSIL2A_20180422T093029_19_40,Serbia
S2A_MSIL2A_20170613T101032_69_31,Finland
S2B_MSIL2A_20180515T112109_4_55,Portugal
S2B_MSIL2A_20180515T094029_43_87,Finland
S2B_MSIL2A_20180515T112109_59_32,Portugal
S2A_MSIL2A_20170701T093031_30_25,Finland
S2A_MSIL2A_20171002T112111_28_63,Portugal
S2A_MSIL2A_20180430T094031_46_87,Serbia
S2A_MSIL2A_20170905T095031_57_8,Finland
S2A_MSIL2A_20171208T093351_35_14,Serbia
S2B_MSIL2A_20180522T093029_20_38,Finland
S2A_MSIL2A_20180527T093041_70_68,Finland
S2A_MSIL2A_20171121T112351_52_82,Portugal
S2A_MSIL2A_20180413T95032_35_43,Finland
S2A_MSIL2A_20171002T112112_10_9,Portugal
S2A_MSIL2A_20171002T094031_48_29,Serbia
S2A_MSIL2A_20170803T094031_56_40,Serbia
S2B_MSIL2A_20170825T093029_18_48,Serbia
S2B_MSIL2A_20180422T093029_24_50,Serbia
S2A_MSIL2A_20170704T112111_8_71,Portugal
S2A_MSIL2A_20170803T094031_63_16,Serbia
S2A_MSIL2A_20180430T094031_43_42,Serbia
S2B_MSIL2A_20180204T094159_33_54,Finland
S2B_MSIL2A_20180515T094029_76_73,Finland
S2A_MSIL2A_20171002T094031_56_41,Serbia
S2B_MSIL2A_20180511T100029_18_3,Finland
S2B_MSIL2A_20180515T112109_62_75,Portugal
S2B_MSIL2A_20171206T094349_60_6,Serbia
S2B_MSIL2A_20180515T112109_16_2,Portugal
S2B_MSIL2A_20170825T093029_55_54,Serbia
S2B_MSIL2A_20170906T101020_9_70,Finland
S2A_MSIL2A_20171002T094031_70_33,Serbia
S2B_MSIL2A_20180515T112109_80_86,Portugal
S2B_MSIL2A_20180515T112109_83_10,Portugal
S2B_MSIL2A_20180515T112109_30_5,Portugal
S2A_MSIL2A_20180527T093041_77_75,Finland
S2B_MSIL2A_20180509T092029_40_5,Serbia
S2B_MSIL2A_20180515T112109_31_36,Portugal
S2A_MSIL2A_20171002T112111_31_25,Portugal
S2B_MSIL2A_20170924T093019_12_83,Finland
S2A_MSIL2A_20180527T093041_23_88,Finland
S2B_MSIL2A_20180515T112109_89_87,Portugal
S2B_MSIL2A_20170914T093029_30_37,Serbia
S2B_MSIL2A_20170814T100029_46_44,Finland
S2B_MSIL2A_20171206T094349_55_67,Serbia
S2B_MSIL2A_20180515T112109_16_50,Portugal
S2A_MSIL2A_20180527T093041_18_70,Finland
S2A_MSIL2A_20170905T95032_10_22,Finland
S2A_MSIL2A_20171101T094131_40_48,Finland
S2A_MSIL2A_20180430T094031_60_9,Serbia
S2B_MSIL2A_20180515T112109_74_72,Portugal
S2A_MSIL2A_20180430T094031_47_32,Serbia
S2B_MSIL2A_20170825T093029_59_73,Serbia
S2B_MSIL2A_20180515T112110_71_50,Portugal
S2B_MSIL2A_20180515T112109_28_18,Portugal
S2B_MSIL2A_20180515T112109_43_62,Portugal
S2A_MSIL2A_20171002T094031_70_30,Serbia
S2B_MSIL2A_20180515T112109_33_9,Portugal
S2B_MSIL2A_20171206T094349_61_60,Serbia
S2B_MSIL2A_20170825T093029_82_66,Serbia
S2B_MSIL2A_20180515T112109_40_22,Portugal
S2A_MSIL2A_20170701T093031_33_66,Finland
S2A_MSIL2A_20171002T094031_46_1,Serbia
S2B_MSIL2A_20170830T102019_72_50,Finland
S2B_MSIL2A_20180515T112109_76_75,Portugal
S2B_MSIL2A_20180515T112109_25_10,Portugal
S2B_MSIL2A_20171206T094349_70_46,Serbia
S2B_MSIL2A_20171206T094349_45_20,Serbia
S2B_MSIL2A_20170814T100029_69_51,Finland
S2B_MSIL2A_20170825T093029_62_58,Serbia
S2B_MSIL2A_20171206T094349_74_44,Serbia
S2A_MSIL2A_20180419T101031_41_55,Finland
S2B_MSIL2A_20171206T094349_68_22,Serbia
S2B_MSIL2A_20170830T102019_82_52,Finland
S2B_MSIL2A_20170709T094029_25_20,Finland
S2A_MSIL2A_20170704T112111_5_70,Portugal
S2B_MSIL2A_20180422T093029_63_51,Serbia
S2A_MSIL2A_20171002T094031_60_3,Serbia
S2A_MSIL2A_20171121T112351_8_73,Portugal
S2B_MSIL2A_20180515T112109_32_31,Portugal
S2B_MSIL2A_20171206T094349_54_18,Serbia
S2B_MSIL2A_20180525T94030_18_66,Finland
S2B_MSIL2A_20170924T93022_12_9,Finland
S2A_MSIL2A_20180430T094031_75_57,Serbia
S2A_MSIL2A_20171002T112112_65_16,Portugal
S2B_MSIL2A_20180511T100029_83_18,Finland
S2A_MSIL2A_20180510T094031_18_42,Finland
S2A_MSIL2A_20180430T094031_67_24,Serbia
S2A_MSIL2A_20171201T112431_3_49,Portugal
S2A_MSIL2A_20180430T094031_71_44,Serbia
S2B_MSIL2A_20170914T093029_8_43,Serbia
S2B_MSIL2A_20180224T112109_32_5,Portugal
S2B_MSIL2A_20180515T112109_45_33,Portugal
S2B_MSIL2A_20180515T112109_9_53,Portugal
S2B_MSIL2A_20170924T093019_9_83,Finland
S2A_MSIL2A_20171002T094031_56_15,Serbia
S2A_MSIL2A_20180509T101031_60_81,Finland
S2B_MSIL2A_20180511T100029_15_1,Finland
S2B_MSIL2A_20180515T112109_67_87,Portugal
S2A_MSIL2A_20171002T094031_67_29,Serbia
S2B_MSIL2A_20180515T112109_72_9,Portugal
S2B_MSIL2A_20170914T93030_17_40,Serbia
S2A_MSIL2A_20170827T092031_21_82,Serbia
S2A_MSIL2A_20170803T094031_86_24,Serbia
S2B_MSIL2A_20170924T93021_30_48,Finland
S2B_MSIL2A_20180515T112109_44_5,Portugal
S2A_MSIL2A_20170803T094031_55_68,Serbia
S2A_MSIL2A_20180413T95032_89_45,Finland
S2B_MSIL2A_20171206T094349_88_39,Serbia
S2B_MSIL2A_20180515T112109_35_81,Portugal
S2A_MSIL2A_20180430T094031_54_42,Serbia
S2B_MSIL2A_20180224T112109_11_53,Portugal
S2A_MSIL2A_20171002T094031_55_5,Serbia
S2A_MSIL2A_20170803T094031_37_42,Serbia
S2B_MSIL2A_20170719T094029_78_85,Serbia
S2A_MSIL2A_20170803T094031_71_31,Serbia
S2A_MSIL2A_20171002T094031_70_13,Serbia
S2A_MSIL2A_20170803T094031_62_52,Serbia
S2A_MSIL2A_20171002T112111_43_2,Portugal
S2B_MSIL2A_20180201T093219_22_72,Serbia
S2B_MSIL2A_20171206T094349_82_53,Serbia
S2B_MSIL2A_20170906T101019_11_90,Finland
S2B_MSIL2A_20170825T093029_10_2,Serbia
S2A_MSIL2A_20180430T094031_62_42,Serbia
S2A_MSIL2A_20180430T094031_80_16,Serbia
S2A_MSIL2A_20171002T094031_77_67,Serbia
S2B_MSIL2A_20180422T093029_57_57,Serbia
S2A_MSIL2A_20171002T094031_84_59,Serbia
S2B_MSIL2A_20180502T093039_62_43,Serbia
S2A_MSIL2A_20180419T101031_81_61,Finland
S2B_MSIL2A_20180515T112109_31_7,Portugal
S2B_MSIL2A_20180525T94030_63_8,Finland
S2B_MSIL2A_20180515T112109_25_39,Portugal
S2A_MSIL2A_20170827T092031_20_82,Serbia
S2A_MSIL2A_20170813T112121_39_19,Portugal
S2A_MSIL2A_20170701T093031_89_49,Finland
S2B_MSIL2A_20180511T100029_71_26,Finland
S2B_MSIL2A_20180515T112109_39_38,Portugal
S2B_MSIL2A_20170830T102019_52_82,Finland
S2A_MSIL2A_20170803T094031_58_18,Serbia
S2B_MSIL2A_20170924T093019_43_46,Finland
S2B_MSIL2A_20171206T094349_79_81,Serbia
S2B_MSIL2A_20180515T094029_61_10,Finland
S2A_MSIL2A_20180430T094031_67_61,Serbia
S2B_MSIL2A_20170825T093029_6_14,Serbia
S2B_MSIL2A_20171016T101009_60_87,Finland
S2B_MSIL2A_20180515T112109_48_5,Portugal
S2B_MSIL2A_20180417T102019_60_51,Finland
S2B_MSIL2A_20180515T112109_0_81,Portugal
S2B_MSIL2A_20170709T094029_44_43,Finland
S2A_MSIL2A_20171002T094031_77_81,Serbia
S2A_MSIL2A_20171002T094031_77_60,Serbia
S2B_MSIL2A_20180515T112109_85_37,Portugal
S2B_MSIL2A_20180515T112109_35_73,Portugal
S2A_MSIL2A_20170613T101031_17_37,Finland
S2B_MSIL2A_20180515T112109_62_90,Portugal
S2A_MSIL2A_20170701T093031_60_48,Finland
S2A_MSIL2A_20180430T094031_67_12,Serbia
S2A_MSIL2A_20180419T101031_84_7,Finland
S2B_MSIL2A_20171206T094349_74_14,Serbia
S2B_MSIL2A_20180502T093039_55_30,Serbia
S2A_MSIL2A_20171002T112112_1_53,Portugal
S2B_MSIL2A_20171016T101009_40_59,Finland
S2B_MSIL2A_20170914T93030_26_57,Serbia
S2B_MSIL2A_20180511T100029_89_60,Finland
S2B_MSIL2A_20180326T112109_36_79,Portugal
S2B_MSIL2A_20180525T94031_10_64,Finland
S2B_MSIL2A_20180515T112109_21_69,Portugal
S2B_MSIL2A_20170914T093029_55_75,Serbia
S2B_MSIL2A_20180515T112109_48_48,Portugal
S2B_MSIL2A_20170825T093029_8_63,Serbia
S2B_MSIL2A_20170906T101019_89_58,Finland
S2A_MSIL2A_20171101T94132_77_59,Finland
S2B_MSIL2A_20180422T093029_15_1,Serbia
S2B_MSIL2A_20180515T112109_23_77,Portugal
S2B_MSIL2A_20180515T112109_41_11,Portugal
S2A_MSIL2A_20180205T100211_15_14,Finland
S2B_MSIL2A_20180515T112109_4_64,Portugal
S2B_MSIL2A_20180515T112109_16_47,Portugal
S2A_MSIL2A_20171002T094031_89_89,Serbia
S2B_MSIL2A_20171206T094349_79_52,Serbia
S2B_MSIL2A_20170817T101019_50_12,Finland
S2B_MSIL2A_20180502T093039_16_43,Serbia
S2B_MSIL2A_20180525T94031_35_24,Finland
S2A_MSIL2A_20180509T101031_83_52,Finland
S2B_MSIL2A_20180515T112109_23_9,Portugal
S2B_MSIL2A_20180515T094029_50_1,Finland
S2B_MSIL2A_20170814T100029_33_73,Finland
S2B_MSIL2A_20180515T112109_38_85,Portugal
S2A_MSIL2A_20180430T094031_61_16,Serbia
S2B_MSIL2A_20180511T100029_55_54,Finland
S2B_MSIL2A_20171206T094349_63_13,Serbia
S2B_MSIL2A_20180515T112109_55_18,Portugal
S2A_MSIL2A_20180413T95032_28_47,Finland
S2B_MSIL2A_20171226T094359_76_79,Serbia
S2B_MSIL2A_20170830T102019_72_78,Finland
S2A_MSIL2A_20180430T094031_55_63,Serbia
S2B_MSIL2A_20180515T112109_49_40,Portugal
S2B_MSIL2A_20180502T093039_25_79,Serbia
S2A_MSIL2A_20171002T112111_77_35,Portugal
S2A_MSIL2A_20170803T094031_45_51,Serbia
S2B_MSIL2A_20180515T112109_18_65,Portugal
S2A_MSIL2A_20170803T094031_53_37,Serbia
S2A_MSIL2A_20180526T100031_33_57,Finland
S2B_MSIL2A_20170914T93030_89_58,Serbia
S2B_MSIL2A_20180515T112109_14_11,Portugal
S2B_MSIL2A_20170825T093029_15_17,Serbia
S2B_MSIL2A_20180515T112109_2_82,Portugal
S2B_MSIL2A_20180515T112109_88_14,Portugal
S2A_MSIL2A_20171002T112111_71_4,Portugal
S2B_MSIL2A_20180515T094029_71_12,Finland
S2B_MSIL2A_20170814T100029_11_26,Finland
S2B_MSIL2A_20171206T094349_42_84,Serbia
S2B_MSIL2A_20180515T112109_9_23,Portugal
S2B_MSIL2A_20180515T094029_54_80,Finland
S2B_MSIL2A_20180525T094029_44_40,Finland
S2B_MSIL2A_20180515T112109_63_43,Portugal
S2B_MSIL2A_20180515T112109_16_90,Portugal
S2B_MSIL2A_20180515T112109_4_58,Portugal
S2B_MSIL2A_20180509T092029_0_39,Serbia
S2A_MSIL2A_20180430T094031_67_90,Serbia
S2B_MSIL2A_20170709T094029_2_60,Finland
S2A_MSIL2A_20170803T094031_51_13,Serbia
S2B_MSIL2A_20180522T093029_28_0,Finland
S2B_MSIL2A_20171206T094349_86_50,Serbia
S2B_MSIL2A_20180515T112109_67_44,Portugal
S2B_MSIL2A_20180515T112109_80_53,Portugal
S2B_MSIL2A_20180525T94030_19_69,Finland
S2A_MSIL2A_20170905T95032_0_70,Finland
S2B_MSIL2A_20180422T093029_14_13,Serbia
S2B_MSIL2A_20180525T94030_86_47,Finland
S2B_MSIL2A_20171206T094349_37_17,Serbia
S2A_MSIL2A_20180205T100211_33_55,Finland
S2A_MSIL2A_20180430T094031_84_29,Serbia
S2B_MSIL2A_20170716T093039_8_73,Finland
S2B_MSIL2A_20180511T100029_55_30,Finland
S2A_MSIL2A_20171002T094031_64_59,Serbia
S2A_MSIL2A_20180419T101031_11_89,Finland
S2B_MSIL2A_20170825T093029_4_31,Serbia
S2B_MSIL2A_20180525T94030_39_40,Finland
S2B_MSIL2A_20180515T094029_68_57,Finland
S2A_MSIL2A_20170803T094031_63_22,Serbia
S2A_MSIL2A_20170613T101031_52_6,Finland
S2B_MSIL2A_20180515T112109_9_32,Portugal
S2B_MSIL2A_20180515T112109_49_70,Portugal
S2B_MSIL2A_20171206T094349_50_61,Serbia
S2B_MSIL2A_20170914T093029_81_72,Serbia
S2A_MSIL2A_20170701T093031_5_7,Finland
S2A_MSIL2A_20180430T094031_59_27,Serbia
S2B_MSIL2A_20170924T93022_14_37,Finland
S2B_MSIL2A_20171016T101009_37_66,Finland
S2B_MSIL2A_20180525T094029_80_56,Finland
S2A_MSIL2A_20171002T112112_78_68,Portugal
S2B_MSIL2A_20180515T112109_3_2,Portugal
S2A_MSIL2A_20180430T094031_85_13,Serbia
S2A_MSIL2A_20180527T093041_26_28,Finland
S2B_MSIL2A_20170911T092019_16_59,Serbia
S2B_MSIL2A_20170818T112109_67_19,Portugal
S2B_MSIL2A_20171016T101009_69_3,Finland
S2A_MSIL2A_20170803T094031_76_4,Serbia
S2B_MSIL2A_20180515T112109_37_59,Portugal
S2A_MSIL2A_20180527T093041_21_87,Finland
S2B_MSIL2A_20170906T101019_27_38,Finland
S2B_MSIL2A_20180515T112109_29_38,Portugal
S2B_MSIL2A_20170802T092029_14_45,Serbia
S2B_MSIL2A_20170825T093029_63_68,Serbia
S2A_MSIL2A_20180527T093041_21_83,Finland
S2B_MSIL2A_20170802T092029_5_42,Serbia
S2B_MSIL2A_20180515T112109_25_17,Portugal
S2A_MSIL2A_20170803T094031_72_35,Serbia
S2B_MSIL2A_20171206T094349_52_7,Serbia
S2B_MSIL2A_20180515T112109_43_89,Portugal
S2B_MSIL2A_20180525T94030_56_10,Finland
S2B_MSIL2A_20180326T112109_59_84,Portugal
S2B_MSIL2A_20180224T112109_78_34,Portugal
S2B_MSIL2A_20180511T100029_69_37,Finland
S2B_MSIL2A_20170914T093029_3_1,Serbia
S2A_MSIL2A_20180430T094031_85_5,Serbia
S2B_MSIL2A_20180417T102019_50_58,Finland
S2B_MSIL2A_20180326T112109_74_26,Portugal
S2B_MSIL2A_20180525T094029_44_49,Finland
S2B_MSIL2A_20180326T112109_74_63,Portugal
S2B_MSIL2A_20170924T93021_32_25,Finland
S2A_MSIL2A_20180430T094031_81_69,Serbia
S2A_MSIL2A_20170803T094031_60_63,Serbia
S2B_MSIL2A_20180515T112109_21_83,Portugal
S2A_MSIL2A_20170803T094031_59_56,Serbia
S2B_MSIL2A_20180515T112109_62_2,Portugal
S2B_MSIL2A_20180422T093029_56_73,Serbia
S2B_MSIL2A_20170709T094029_46_5,Finland
S2A_MSIL2A_20170803T094031_78_73,Serbia
S2B_MSIL2A_20170924T93021_34_50,Finland
S2A_MSIL2A_20171002T112111_83_70,Portugal
S2B_MSIL2A_20180525T094029_38_7,Finland
S2B_MSIL2A_20180515T112109_89_37,Portugal
S2A_MSIL2A_20171002T094031_39_11,Serbia
S2A_MSIL2A_20170813T112121_11_56,Portugal
S2B_MSIL2A_20171206T094349_82_82,Serbia
S2B_MSIL2A_20180515T094029_35_55,Finland
S2A_MSIL2A_20171002T094031_88_86,Serbia
S2B_MSIL2A_20180515T112109_49_6,Portugal
S2B_MSIL2A_20180515T112109_45_37,Portugal
S2B_MSIL2A_20180515T112109_64_69,Portugal
S2B_MSIL2A_20180525T94030_48_4,Finland
S2A_MSIL2A_20171002T094031_54_57,Serbia
S2B_MSIL2A_20170814T100029_67_2,Finland
S2B_MSIL2A_20171226T094359_72_87,Serbia
S2B_MSIL2A_20170914T093029_55_31,Serbia
S2B_MSIL2A_20170924T093019_62_50,Finland
S2A_MSIL2A_20171208T093351_67_10,Serbia
S2A_MSIL2A_20170701T093031_30_23,Finland
S2A_MSIL2A_20171201T112431_8_49,Portugal
S2B_MSIL2A_20180515T112109_89_74,Portugal
S2A_MSIL2A_20170803T094031_37_15,Serbia
S2B_MSIL2A_20180515T112109_32_1,Portugal
S2B_MSIL2A_20170825T093029_62_63,Serbia
S2B_MSIL2A_20180515T112109_24_21,Portugal
S2B_MSIL2A_20170914T093029_12_15,Serbia
S2B_MSIL2A_20171206T094349_73_12,Serbia
S2A_MSIL2A_20170813T112121_44_2,Portugal
S2A_MSIL2A_20170613T101031_15_56,Finland
S2B_MSIL2A_20171206T094349_77_5,Serbia
S2B_MSIL2A_20180224T112109_31_25,Portugal
S2B_MSIL2A_20170825T093029_60_64,Serbia
S2B_MSIL2A_20180515T112109_57_79,Portugal
S2B_MSIL2A_20180515T112109_78_13,Portugal
S2B_MSIL2A_20171226T094359_83_86,Serbia
S2A_MSIL2A_20180430T094031_63_8,Serbia
S2A_MSIL2A_20170905T095031_74_79,Finland
S2A_MSIL2A_20180430T094031_46_51,Serbia
S2B_MSIL2A_20180515T112109_52_39,Portugal
S2B_MSIL2A_20180515T112109_89_58,Portugal
S2A_MSIL2A_20171201T112431_49_81,Portugal
S2A_MSIL2A_20170803T094031_72_64,Serbia
S2B_MSIL2A_20180515T112109_4_25,Portugal
S2A_MSIL2A_20180526T100031_33_56,Finland
S2B_MSIL2A_20170914T093029_52_28,Serbia
S2B_MSIL2A_20180515T112109_5_28,Portugal
S2A_MSIL2A_20170701T093031_8_4,Finland
S2B_MSIL2A_20180515T112109_10_42,Portugal
S2B_MSIL2A_20180127T102259_19_69,Finland
S2A_MSIL2A_20171101T094131_50_48,Finland
S2B_MSIL2A_20180521T100029_42_37,Finland
S2A_MSIL2A_20171002T094031_72_68,Serbia
S2B_MSIL2A_20171206T094349_81_13,Serbia
S2B_MSIL2A_20180515T112109_46_59,Portugal
S2B_MSIL2A_20171206T094349_54_69,Serbia
S2A_MSIL2A_20170905T095031_83_13,Finland
S2B_MSIL2A_20180525T94030_61_17,Finland
S2B_MSIL2A_20170924T93021_28_67,Finland
S2B_MSIL2A_20180521T100029_27_33,Finland
S2B_MSIL2A_20180422T093029_59_60,Serbia
S2B_MSIL2A_20180515T112109_34_59,Portugal
S2B_MSIL2A_20180515T112109_17_30,Portugal
S2A_MSIL2A_20171002T094031_67_25,Serbia
S2A_MSIL2A_20170813T112121_87_28,Portugal
S2B_MSIL2A_20180515T112109_61_41,Portugal
S2A_MSIL2A_20170803T094031_86_15,Serbia
S2B_MSIL2A_20171016T101009_6_26,Finland
S2B_MSIL2A_20180515T112109_60_70,Portugal
S2B_MSIL2A_20180224T112109_62_81,Portugal
S2B_MSIL2A_20180515T112109_70_72,Portugal
S2B_MSIL2A_20171206T094349_70_31,Serbia
S2B_MSIL2A_20180515T112109_41_27,Portugal
S2B_MSIL2A_20180515T112109_46_62,Portugal
S2B_MSIL2A_20180515T112109_32_55,Portugal
S2B_MSIL2A_20180515T112109_68_25,Portugal
S2B_MSIL2A_20180509T092029_17_42,Serbia
S2B_MSIL2A_20180511T100029_44_63,Finland
S2A_MSIL2A_20171002T094031_62_62,Serbia
S2B_MSIL2A_20170817T101019_8_61,Finland
S2B_MSIL2A_20180515T112109_89_66,Portugal
S2B_MSIL2A_20180515T112109_41_81,Portugal
S2B_MSIL2A_20180515T112109_54_11,Portugal
S2B_MSIL2A_20180422T093029_53_47,Serbia
S2B_MSIL2A_20180422T093029_57_50,Serbia
S2B_MSIL2A_20171206T094349_62_28,Serbia
S2B_MSIL2A_20180204T094159_39_52,Finland
S2A_MSIL2A_20171221T112501_10_72,Portugal
S2B_MSIL2A_20170825T093029_59_59,Serbia
S2A_MSIL2A_20171002T094031_61_33,Serbia
S2B_MSIL2A_20180422T093029_66_65,Serbia
S2B_MSIL2A_20180515T112109_28_36,Portugal
S2B_MSIL2A_20180515T112109_12_11,Portugal
S2B_MSIL2A_20180515T112109_87_45,Portugal
S2B_MSIL2A_20171226T094359_82_83,Serbia
S2B_MSIL2A_20180422T093029_2_60,Serbia
S2B_MSIL2A_20170924T093019_60_7,Finland
S2B_MSIL2A_20180515T112109_5_3,Portugal
S2B_MSIL2A_20180326T112109_75_22,Portugal
S2A_MSIL2A_20180526T100031_45_45,Finland
S2B_MSIL2A_20180525T94031_29_38,Finland
S2B_MSIL2A_20170825T093029_23_21,Serbia
S2A_MSIL2A_20170803T094031_79_36,Serbia
S2B_MSIL2A_20180502T093039_43_10,Serbia
S2B_MSIL2A_20180326T112109_72_19,Portugal
S2A_MSIL2A_20170613T101031_26_54,Finland
S2A_MSIL2A_20171002T094031_88_37,Serbia
S2B_MSIL2A_20170924T093019_3_11,Finland
S2B_MSIL2A_20180224T112109_82_72,Portugal
S2A_MSIL2A_20171002T094031_79_58,Serbia
S2B_MSIL2A_20180422T093029_63_68,Serbia
S2B_MSIL2A_20180515T112109_8_34,Portugal
S2A_MSIL2A_20180509T101031_77_74,Finland
S2A_MSIL2A_20170803T094031_49_60,Serbia
S2A_MSIL2A_20171121T112351_30_68,Portugal
S2A_MSIL2A_20170701T093031_30_55,Finland
S2B_MSIL2A_20170906T101019_47_7,Finland
S2B_MSIL2A_20180515T112109_18_43,Portugal
S2B_MSIL2A_20180515T112109_86_70,Portugal
S2B_MSIL2A_20170906T101019_41_3,Finland
S2B_MSIL2A_20180204T094159_31_55,Finland
S2B_MSIL2A_20180515T112109_60_62,Portugal
S2B_MSIL2A_20170709T094029_40_12,Finland
S2B_MSIL2A_20180515T112109_90_10,Portugal
S2A_MSIL2A_20170803T094031_80_17,Serbia
S2B_MSIL2A_20171206T094349_83_48,Serbia
S2B_MSIL2A_20180515T112110_69_57,Portugal
S2B_MSIL2A_20180515T112109_0_89,Portugal
S2A_MSIL2A_20180413T95032_65_30,Finland
S2B_MSIL2A_20180422T093029_53_75,Serbia
S2B_MSIL2A_20171016T101009_73_30,Finland
S2B_MSIL2A_20171206T094349_60_2,Serbia
S2B_MSIL2A_20180127T102259_12_80,Finland
S2A_MSIL2A_20170803T094031_80_13,Serbia
S2B_MSIL2A_20170914T093029_15_6,Serbia
S2A_MSIL2A_20170803T094031_66_24,Serbia
S2A_MSIL2A_20170704T112111_14_62,Portugal
S2B_MSIL2A_20180515T112109_86_2,Portugal
S2B_MSIL2A_20180204T094159_29_56,Finland
S2A_MSIL2A_20180430T094031_63_12,Serbia
S2B_MSIL2A_20170802T092029_6_21,Serbia
S2B_MSIL2A_20171206T094349_39_27,Serbia
S2A_MSIL2A_20171002T94032_51_87,Serbia
S2B_MSIL2A_20180515T112109_64_41,Portugal
S2A_MSIL2A_20180430T094031_62_56,Serbia
S2A_MSIL2A_20171002T094031_84_53,Serbia
S2B_MSIL2A_20171206T094349_89_23,Serbia
S2B_MSIL2A_20170719T094029_90_82,Serbia
S2B_MSIL2A_20180515T112109_45_61,Portugal
S2A_MSIL2A_20180419T101031_51_76,Finland
S2B_MSIL2A_20170814T100029_11_40,Finland
S2B_MSIL2A_20180525T094029_51_52,Finland
S2B_MSIL2A_20180422T093029_60_60,Serbia
S2A_MSIL2A_20170803T094031_64_61,Serbia
S2A_MSIL2A_20171002T094031_47_33,Serbia
S2B_MSIL2A_20180515T112109_2_65,Portugal
S2B_MSIL2A_20170906T101019_43_12,Finland
S2B_MSIL2A_20180515T112109_46_25,Portugal
S2B_MSIL2A_20170914T093029_54_32,Serbia
S2B_MSIL2A_20170825T093029_66_63,Serbia
S2A_MSIL2A_20171002T094031_52_17,Serbia
S2B_MSIL2A_20170825T093029_6_60,Serbia
S2B_MSIL2A_20180515T112109_64_8,Portugal
S2B_MSIL2A_20171206T094349_62_56,Serbia
S2B_MSIL2A_20170906T101019_39_40,Finland
S2B_MSIL2A_20180511T100029_42_50,Finland
S2B_MSIL2A_20171206T094349_65_90,Serbia
S2B_MSIL2A_20171206T094349_67_10,Serbia
S2B_MSIL2A_20180515T112109_33_51,Portugal
S2B_MSIL2A_20180515T094029_77_59,Finland
S2B_MSIL2A_20180515T112109_48_70,Portugal
S2B_MSIL2A_20180515T112109_0_6,Portugal
S2A_MSIL2A_20180430T094031_53_23,Serbia
S2B_MSIL2A_20180422T093029_60_58,Serbia
S2B_MSIL2A_20171206T094349_89_21,Serbia
S2B_MSIL2A_20180422T093029_14_2,Serbia
S2B_MSIL2A_20180417T102019_48_57,Finland
S2A_MSIL2A_20180430T094031_86_16,Serbia
S2B_MSIL2A_20170719T094029_79_81,Serbia
S2B_MSIL2A_20180515T112109_44_84,Portugal
S2B_MSIL2A_20180515T112109_19_28,Portugal
S2A_MSIL2A_20171002T094031_77_13,Serbia
S2A_MSIL2A_20170803T094031_83_50,Serbia
S2A_MSIL2A_20180527T093041_6_5,Finland
S2B_MSIL2A_20170814T100029_64_21,Finland
S2A_MSIL2A_20170813T112121_23_4,Portugal
S2B_MSIL2A_20170924T93021_32_33,Finland
S2B_MSIL2A_20180515T112109_85_6,Portugal
S2B_MSIL2A_20180204T094159_16_35,Finland
S2B_MSIL2A_20180515T112109_86_54,Portugal
S2A_MSIL2A_20180527T093041_31_54,Finland
S2B_MSIL2A_20180515T112110_15_62,Portugal
S2A_MSIL2A_20180430T094031_59_42,Serbia
